ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	muscle_1	muscle_2	muscle_3	muscle_wssv_1	muscle_wssv_2	muscle_wssv_3	muscle_1_normalized	muscle_2_normalized	muscle_3_normalized	muscle_wssv_1_normalized	muscle_wssv_2_normalized	muscle_wssv_3_normalized	Expression
XM_027371558.1	425.576643116998	-1.33569999537296	0.456593103172082	-2.92536174132608	0.00344056022262303	0.00873181247702699	279	500	434	495	124	627	442.484844229874	634.781750854862	752.309940846921	307.014418244598	99.082917851353	317.785986674377	NonDE
XR_003477028.1	526.600622258053	-0.989972366622396	0.338536776434705	-2.92426830859641	0.0034526700206405	0.00876027941864011	502	568	337	342	500	881	796.15552617705	721.112068971124	584.166935634591	212.119052605359	399.527894561907	446.522255598287	NonDE
XM_027359930.1	2216.20461115204	-0.674435298987378	0.230728076936394	-2.92307424368341	0.00346593862790001	0.00879167106311643	1592	2028	1774	2849	2424	2799	2524.85975632244	2574.67478146732	3075.11021903788	1767.03854056335	1936.91123283613	1418.63313668514	NonDE
XM_027356296.1	76.0892649966119	1.75870241974015	0.601753319690339	2.92263019113077	0.00347088482532378	0.00880194137838702	47	10	10	189	113	285	74.5404576301222	12.6956350170972	17.3343304342609	117.223686966119	90.293304170991	144.448175761081	Down_muscle_Up_muscle_wssv
XM_027356111.1	515.803560291545	-0.770396540581185	0.263651974829153	-2.92202074754191	0.00347768373380052	0.008814625257067	517	481	300	539	541	745	819.945033931344	610.660044322378	520.029913027826	334.304588755229	432.289181915984	377.592599796509	NonDE
XM_027382012.1	186.492332394894	-0.922088667979834	0.315564263180889	-2.92203134374335	0.00347756541988387	0.008814625257067	109	242	145	190	203	212	172.870423014539	307.234367413753	251.347791296782	117.843918114088	162.208325192134	107.449169338067	NonDE
XM_027353650.1	90.9700841615306	0.983840776029331	0.336759289848759	2.92149557766076	0.00348355221081034	0.00882721871243571	50	54	20	196	156	231	79.2983591809811	68.5564290923251	34.6686608685217	121.565305001902	124.652703103315	117.079047722139	NonDE
XM_027378873.1	495.735673972086	-0.7755446024762	0.265518072004264	-2.92087313161775	0.00349051936396567	0.00884258895690579	298	487	454	527	478	765	472.618220718647	618.277425332636	786.978601715443	326.861814979603	381.948667201183	387.729313885006	NonDE
XM_027356738.1	33.0715609404713	1.1596702330676	0.397075051307794	2.92053159534488	0.00349434762792305	0.00885000151879606	10	12	18	66	50	109	15.8596718361962	15.2347620205167	31.2017947816695	40.9352557659464	39.9527894561907	55.245091782308	NonDE
XM_027365405.1	643.447495769831	-0.83451558225951	0.285967713985831	-2.91821608330533	0.00352040301766077	0.00891368951993663	488	635	515	802	716	628	773.951985606375	806.172823585675	892.718017364434	497.425380671046	572.123945012651	318.292822378802	NonDE
XM_027379316.1	282.70022384263	1.27468515223753	0.437040425066702	2.91662985647834	0.00353835399304574	0.00895682950136404	113	148	74	333	813	680	179.214291749017	187.895398253039	128.27404521353	206.536972273639	649.632356557661	344.648279008894	NonDE
XM_027378875.1	32.6355108286375	1.25114980094467	0.429020849707706	2.91629136858286	0.00354219535032927	0.00896423998745608	14	7	16	77	66	72	22.2035405706747	8.88694451196807	27.7349286948174	47.7577983936042	52.7376820821718	36.4921707185888	NonDE
XM_027364822.1	120.74183384576	-0.787506749972273	0.270098558984811	-2.91562736555198	0.00354974186621024	0.00898102088358427	109	97	94	162	112	149	172.870423014539	123.147659665843	162.942706082052	100.477445970959	89.4942483818672	75.5185199593017	NonDE
XR_003477131.1	103.606783504748	-0.973062660626467	0.333867296064123	-2.91451924790974	0.00356236840530387	0.00901064251872761	91	125	63	124	58	170	144.323013709386	158.695437713716	109.206281735843	76.9086623481418	46.3452357691813	86.1620697522235	NonDE
XM_027352566.1	530.277284812736	-0.808795887388307	0.277558282997697	-2.91396775716118	0.00356866762778308	0.00902424871382423	446	497	397	560	371	1009	707.341363894351	630.973060349733	688.172918240156	347.329442862576	296.449697764935	511.397225764667	NonDE
XM_027353506.1	656.470164399109	1.15713460746348	0.397213964550956	2.91312670432319	0.00357829378998139	0.00904625870771325	389	263	155	1985	864	1574	616.941234428033	333.895200949658	268.682121731043	1231.15882871824	690.384201802976	797.759398764704	NonDE
XM_027361313.1	478.114368780469	-0.99001671894676	0.339862363903879	-2.91299309395365	0.00357982518261489	0.00904779830359945	286	479	488	485	525	475	453.586614515212	608.120917318958	845.91532519193	300.812106764909	419.504289290003	240.746959601801	NonDE
XM_027377689.1	48.7939905189007	-1.56857117038524	0.538543042998744	-2.91261987463628	0.00358410604342137	0.00905628443583724	40	52	52	57	8	62	63.4386873447849	66.0173020889057	90.1385182581564	35.3531754342265	6.39244631299052	31.4238136743403	Up_muscle_Down_muscle_wssv
XM_027353735.1	175.36898475181	-0.814503983061513	0.279761662307885	-2.91142101581141	0.00359788858878165	0.00908876877861426	147	168	130	189	122	327	233.137175992084	213.286668287234	225.346295645391	117.223686966119	97.4848062731054	165.735275346924	NonDE
XM_027382634.1	57.133983012436	1.2168076739044	0.418051781031489	2.91066257606194	0.00360663278350064	0.00910851209406741	32	12	22	120	99	168	50.7509498758279	15.2347620205167	38.1355269553739	74.4277377562663	79.1065231232576	85.1483983433738	NonDE
XM_027367942.1	6217.73570036498	-0.641153031887702	0.220285068533041	-2.91056055754199	0.00360781044791726	0.00910914097390487	4241	6553	4434	8319	5072	10580	6726.08682573081	8319.44962670382	7686.04211455126	5159.70291995316	4052.81096243599	5362.32175281485	NonDE
XM_027375691.1	83.8819883382448	-2.03578476575803	0.699616490500194	-2.90985817716009	0.00361592796745473	0.00912728703879655	82	73	105	121	18	18	130.049309056809	92.6781356248099	182.010469559739	75.0479689042351	14.3830042042287	9.12304267964719	Up_muscle_Down_muscle_wssv
XM_027369384.1	29.3370097177011	1.25509338955002	0.431546578917296	2.90836134699275	0.0036332825131093	0.00916873377182638	7	18	10	75	63	55	11.1017702853374	22.852143030775	17.3343304342609	46.5173360976664	50.3405147148003	27.8759637433664	NonDE
XM_027363295.1	154.072690034096	0.705552065516972	0.242652649432003	2.90766273176293	0.00364140829471342	0.00918687601924997	85	81	66	279	234	419	134.807210607668	102.834643638488	114.406580866122	173.044490283319	186.979054654973	212.36416015401	NonDE
XM_027375904.1	199.120152825923	0.975657032504666	0.335602487559065	2.90718057425887	0.00364702603342218	0.0091986830449571	73	99	93	408	450	354	115.775604404232	125.686786669263	161.209273038626	253.054308371305	359.575105105717	179.419839366395	NonDE
XM_027360561.1	428.171843562465	-0.973890728273089	0.335024978809369	-2.90691975187688	0.00365006822445426	0.00920398951508273	237	417	460	381	387	633	375.87422251785	529.407980212955	797.379199975999	236.308067376145	309.234590390916	320.827000900926	NonDE
XM_027379676.1	65.4146785593507	-0.919493185031265	0.31645861824027	-2.90557163569848	0.00366582925809171	0.00924135677014177	67	48	52	79	52	88	106.259801302515	60.9390480820668	90.1385182581564	48.9982606895419	41.5509010344384	44.6015419893863	NonDE
XM_027351179.1	34.1826726500774	1.2805686081197	0.440867979549929	2.90465324659549	0.00367660169701974	0.00926137289318608	11	7	20	74	62	96	17.4456390198158	8.88694451196807	34.6686608685217	45.8971049496975	49.5414589256765	48.656227624785	NonDE
XM_027352459.1	57.3986241184955	0.854237763641365	0.294091612698212	2.90466550815225	0.00367645768312618	0.00926137289318608	24	30	27	129	92	134	38.0632124068709	38.0869050512917	46.8026921725043	80.0098180879862	73.5131325993909	67.9159843929291	NonDE
XM_027383508.1	113.546475778313	0.823149225202277	0.28338801949782	2.90467192883082	0.00367638227330259	0.00926137289318608	38	79	49	227	170	314	60.2667529775456	100.295516635068	84.9382191278782	140.792470588937	135.839484151048	159.146411189401	NonDE
XM_027374942.1	711.167383053401	2.10209301938558	0.723764852926088	2.90438670914605	0.00367973348874007	0.0092668821029657	235	138	149	446	3357	990	372.702288150611	175.199763235942	258.281523470487	276.623091994123	2682.43028408865	501.767347380595	Down_muscle_Up_muscle_wssv
XM_027378586.1	75.382820532001	1.15592452719697	0.398010018473999	2.90425987674601	0.00368122460989146	0.00926825775113588	42	24	25	138	176	169	66.6106217120241	30.4695240410334	43.3358260856521	85.5918984197062	140.633818885791	85.6552340477986	NonDE
XM_027379053.1	128.204045411274	0.801388883920318	0.275958908514992	2.90401526891378	0.00368410192437526	0.00927312183120269	68	65	52	219	245	310	107.845768486134	82.5216276111321	90.1385182581564	135.830621405186	195.768668335335	157.119068371702	NonDE
XM_027376411.1	598.602482017082	-0.776172341148742	0.267288559578172	-2.90387415897515	0.00368576272617207	0.00927492216034423	420	511	550	847	497	791	666.106217120241	648.746949373669	953.388173884347	525.335782329646	397.130727194536	400.907042200052	NonDE
XM_027376143.1	422.121186150469	1.09787714613423	0.378326538122853	2.90193004059821	0.00370871353991613	0.00933028240908883	231	198	109	976	453	1497	366.358419416133	251.373573338525	188.944201733443	605.345600417632	361.972272473088	758.733049523991	NonDE
XM_027362170.1	428.700378355712	-0.896898340894943	0.309159373014815	-2.90108733288175	0.00371870222256347	0.00935301284644234	310	325	444	417	432	581	491.649826922083	412.608138055661	769.644271281182	258.636388703025	345.192100901488	294.471544270834	NonDE
XM_027364840.1	209.545450454413	1.35089181366332	0.465725570833466	2.90061765611399	0.00372427994678736	0.0093646403481254	77	129	39	600	182	762	122.119473138711	163.773691720554	67.6038886936173	372.138688781331	145.428153620534	386.208806771731	NonDE
XM_027352533.1	31.6076704754703	1.29988605643054	0.448181986444633	2.90035319523293	0.00372742394139471	0.00937014388547944	17	5	13	69	53	96	26.9614421215336	6.34781750854862	22.5346295645391	42.7959492098531	42.3499568235622	48.656227624785	NonDE
XM_027374597.1	608.75432596966	-0.877999553703914	0.3027697898616	-2.89989154500936	0.00373291796753066	0.0093815506901123	415	626	526	567	732	693	658.176381202143	794.746752070288	911.785780842121	351.671060898358	584.908837638632	351.237143166417	NonDE
XM_027355498.1	67.6617733098262	1.49829869226439	0.516792063229738	2.89922930104738	0.00374081208193728	0.00939898199583063	33	14	21	100	202	150	52.3369170594475	17.7738890239361	36.4020939119478	62.0231147968885	161.409269403011	76.0253556637266	NonDE
XM_027369117.1	599.036526478021	0.523676249898433	0.180642562684116	2.8989637996565	0.00374398118418248	0.00940453557891063	295	385	299	1185	833	1418	467.860319167788	488.781948158244	518.2964799844	734.973910343129	665.613472340138	718.693028874429	NonDE
XM_027380370.1	58.4918252242817	-1.4956099066186	0.515983395345677	-2.89856208573656	0.00374878079863108	0.00941418096614754	80	24	59	41	33	78	126.87737468957	30.4695240410334	102.272549562139	25.4294770667243	26.3688410410859	39.5331849451378	NonDE
XM_027379087.1	874.532677904184	-1.13073876113006	0.390131515831781	-2.89835277398512	0.00375128383789436	0.00941805558379979	871	707	763	746	1051	677	1381.37741693269	897.581395708775	1322.6094121341	462.692436384788	839.807634369129	343.127771895619	NonDE
XM_027362425.1	104.80670955903	-1.09307239839332	0.377241325358589	-2.89754150702946	0.00376099967459855	0.0094400321924609	91	108	85	151	45	139	144.323013709386	137.11285818465	147.341808691217	93.6549033433017	35.9575105105717	70.4501629150533	NonDE
XM_027373214.1	101.726235169736	0.96823691091193	0.334594908231795	2.89375865289968	0.00380660627365556	0.00955205959025004	46	60	33	173	143	360	72.9544904465026	76.1738101025835	57.2032904330608	107.299988598617	114.264977844705	182.460853592944	NonDE
XM_027354563.1	299.085171051714	-0.786840133827728	0.272076931650632	-2.89197665180263	0.00382826395567025	0.00960377721429526	303	292	164	372	293	383	480.548056636745	370.71254249924	284.283019121878	230.725987044425	234.123346213278	194.118074794715	NonDE
XM_027378926.1	473.209088920967	-0.730222530691092	0.252505979698672	-2.89190193262949	0.00382917450148932	0.00960377721429526	423	397	344	626	500	553	670.8641186711	504.016710178761	596.300966938573	388.264698628522	399.527894561907	280.280144546939	NonDE
XM_027369486.1	73.3929866502393	1.44577243307242	0.499987290691259	2.89161836708601	0.00383263189014472	0.00960999136258423	48	17	12	182	141	190	76.1264248137418	21.5825795290653	20.801196521113	112.882068930337	112.666866266458	96.2987838407203	NonDE
XM_027379207.1	52.7988502813976	-1.05127449500946	0.363593834266896	-2.89134302051386	0.00383599178249836	0.00961595793368934	33	60	49	72	43	48	52.3369170594475	76.1738101025835	84.9382191278782	44.6566426537597	34.359398932324	24.3281138123925	NonDE
XM_027360178.1	8518.00836349912	-0.827257504433555	0.286161037923596	-2.89088098937644	0.00384163569023143	0.00962764549961168	6772	8214	6644	9471	10229	8632	10740.1697674721	10428.1946030437	11516.9291405229	5874.20920241331	8173.5416669475	4375.00580059525	NonDE
XM_027357934.1	136.747071124587	4.32646487442884	1.49690054046736	2.89028212460798	0.00384896230589449	0.0096410805052398	23	2	0	529	320	390	36.4772452232513	2.53912700341945	0	328.10227727554	255.697852519621	197.665924725689	Down_muscle_Up_muscle_wssv
XM_027366304.1	201.382380866737	-0.703527034390549	0.243405209980544	-2.89035322804628	0.00384809175041751	0.0096410805052398	162	197	139	281	207	238	256.926683746379	250.104009836816	240.947193036226	174.284952579257	165.40454834863	120.626897653113	NonDE
XM_027353067.1	131.336501716758	-0.802625851653215	0.277800547053476	-2.88921623865165	0.00386203395174	0.00967135333995857	111	142	83	185	124	146	176.042357381778	180.278017242781	143.874942604365	114.742762374244	99.082917851353	73.9980128460272	NonDE
XM_027360763.1	58.5822176946894	1.3107228759797	0.453741286222593	2.88870093107794	0.0038683679509856	0.00968474252966252	28	33	8	166	114	113	44.4070811413494	41.8955955564209	13.8674643474087	102.958370562835	91.0923599601149	57.2724346000074	NonDE
XM_027359642.1	161.118590555508	-0.815157198763999	0.282205214848983	-2.88852634845963	0.00387051600508802	0.00968764774021648	173	129	103	180	148	237	274.372322766195	163.773691720554	178.543603472887	111.641606634399	118.260256790325	120.120061948688	NonDE
XM_027356717.1	61.0791385220369	-1.03138613432242	0.357382178096104	-2.88594730665352	0.00390237486906958	0.00976489670681212	40	53	67	59	43	96	63.4386873447849	67.2868655906154	116.140013909548	36.5936377301642	34.359398932324	48.656227624785	NonDE
XM_027351156.1	456.920686638225	0.837777331809265	0.290328384395061	2.88561979068939	0.00390643766802732	0.00977257002950268	192	348	136	1018	695	1130	304.505699254967	441.808098594984	235.746893905948	631.395308632325	555.343773441051	572.724346000074	NonDE
XM_027377458.1	431.322978456245	1.18433740816388	0.410456946670732	2.88541202133423	0.00390901701494348	0.00977403719081841	231	207	93	1333	750	733	366.358419416133	262.799644853913	161.209273038626	826.768120242524	599.291841842861	371.510571343411	NonDE
XM_027380060.1	105.545507539584	1.13286302595392	0.392611448541422	2.88545591363314	0.00390847198637211	0.00977403719081841	53	45	33	336	168	182	84.0562607318399	57.1303575769376	57.2032904330608	208.397665717545	134.241372572801	92.2440982053216	NonDE
XM_027372189.1	88.0799442356699	-0.940448172588873	0.326289524026472	-2.88225058832282	0.00394845584578496	0.00987013338208579	61	98	73	69	75	154	96.7439982007969	124.417223167553	126.540612170104	42.7959492098531	59.9291841842861	78.052698481426	NonDE
XM_027367649.1	2790.43036584462	-0.817506793328384	0.283770326182109	-2.88087484102813	0.00396573083479583	0.00991079076649994	1975	3328	1917	3248	3157	3009	3132.28518764875	4225.10733368996	3322.99114424781	2014.51076860294	2522.61912626388	1525.06863461436	NonDE
XM_027367123.1	478.151163577023	0.966687252588461	0.335658718485746	2.87997063490401	0.00397712212070347	0.00993672717319927	299	187	150	1184	679	1224	474.204187902267	237.408374819718	260.014956513913	734.35367919516	542.55888081507	620.366902216009	NonDE
XM_027369623.1	35.3102418673495	1.01955766304441	0.354104571727349	2.87925585956412	0.00398614795424515	0.00995674185973789	17	14	15	71	53	108	26.9614421215336	17.7738890239361	26.0014956513913	44.0364115057909	42.3499568235622	54.7382560778831	NonDE
XM_027375672.1	62.0019745311077	1.53120528294568	0.531868903342144	2.87891484785805	0.00399046063308255	0.00996497666749152	35	14	13	87	176	161	55.5088514266868	17.7738890239361	22.5346295645391	53.960109873293	140.633818885791	81.6005484123999	Down_muscle_Up_muscle_wssv
XM_027366360.1	116.734307554591	-0.896724445095182	0.31150353389068	-2.87869750270596	0.00399321154597324	0.00996697937542231	69	123	110	143	81	179	109.431735669754	156.156310710296	190.677634776869	88.6930541595506	64.723518919029	90.7235910920471	NonDE
XM_027373985.1	54.7042476669665	1.10965693655728	0.385472760173403	2.87869092502957	0.00399329482571207	0.00996697937542231	30	25	14	99	125	125	47.5790155085886	31.7390875427431	24.2680626079652	61.4028836489197	99.8819736404768	63.3544630531055	NonDE
XM_027361859.1	84.0655350084224	-1.24231765438096	0.431642532699043	-2.87811686817051	0.00400056901741254	0.00998259513909937	48	114	77	123	53	62	76.1264248137418	144.730239194909	133.474344343809	76.2884312001729	42.3499568235622	31.4238136743403	NonDE
XM_027357978.1	359.280178890475	0.632686604287633	0.219840101243661	2.87793992410144	0.00400281359786096	0.00998565579385	167	222	172	706	625	737	264.856519664477	281.843097379559	298.150483469287	437.883190466033	499.409868202384	373.53791416111	NonDE
XM_027360202.1	339.590536823354	-1.04258114864972	0.362319276686513	-2.87752050673193	0.00400813858148936	0.00999639749448998	288	328	288	224	238	663	456.758548882451	416.41682856079	499.228716506713	138.93177714503	190.175277811468	336.032072033672	NonDE
XM_027362836.1	195.463147467528	-0.823406745423973	0.286236227637889	-2.87666852033016	0.00401897533017112	0.0100208767192803	106	227	169	230	172	283	168.11252146368	288.190914888107	292.950184339008	142.653164032844	137.437595729296	143.434504352231	NonDE
XM_027359919.1	127.402630127014	-0.922675460654566	0.320961506489467	-2.8747231116478	0.00404381952046245	0.0100802606546928	77	137	118	105	118	206	122.119473138711	173.930199734232	204.545099124278	65.124270536733	94.2885831166101	104.408155111518	NonDE
XM_027365613.1	88.3561579092847	1.3920606382415	0.48431681794064	2.8742768920573	0.00404953766724324	0.010086824524629	30	34	32	224	240	105	47.5790155085886	43.1651590581306	55.4698573896347	138.93177714503	191.773389389716	53.2177489646086	NonDE
XM_027366825.1	184.410931800736	-0.828966317695205	0.288402048196816	-2.87434268542187	0.00404869408741422	0.010086824524629	114	222	141	180	206	243	180.800258932637	281.843097379559	244.414059123078	111.641606634399	164.605492559506	123.161076175237	NonDE
XM_027370679.1	110.138165035083	-0.914422564754622	0.31812309995352	-2.87442994516345	0.00404757551917345	0.010086824524629	74	104	105	108	124	125	117.361571587852	132.034604177811	182.010469559739	66.9849639806396	99.082917851353	63.3544630531055	NonDE
XM_027375097.1	54.0120572672548	-1.07061959189403	0.372598267089906	-2.8733885432583	0.00406094339996162	0.0101126666184878	46	54	45	32	54	82	72.9544904465026	68.5564290923251	78.0044869541738	19.8473967350043	43.149012612686	41.5605277628372	NonDE
XM_027352510.1	285.711860498998	-1.05244821370102	0.366421821412479	-2.87223127062699	0.00407584564696561	0.0101472004951994	304	236	216	347	294	213	482.134023820365	299.616986403495	374.421537380034	215.220208345203	234.922402002401	107.956005042492	NonDE
XM_027381167.1	166.960583535899	0.744068743406696	0.25908899720105	2.87186546493639	0.00408056645541574	0.0101563756308482	98	83	66	323	241	461	155.424783994723	105.373770641907	114.406580866122	200.33466079395	192.572445178839	233.651259739853	NonDE
XM_027369539.1	94.3456879218491	-0.708879009903436	0.247047030636675	-2.86940914884327	0.00411239454363118	0.0102329979904816	83	91	60	120	87	140	131.635276240429	115.530278655585	104.005982605565	74.4277377562663	69.5178536537719	70.9569986194781	NonDE
XM_027361751.1	44.1148304991258	1.31573843144008	0.458602364639952	2.8690179835271	0.00411748387125007	0.0102430634778321	16	28	8	84	116	89	25.3754749379139	35.5477780478723	13.8674643474087	52.0994164293864	92.6904715383625	45.1083776938111	NonDE
XM_027361210.1	216.310670874264	5.6318983929585	1.96328024301487	2.8686166496078	0.00412271143890953	0.0102508685688881	0	20	0	599	341	1240	0	25.3912700341945	0	371.518457633362	272.478024091221	628.476273486806	Down_muscle_Up_muscle_wssv
XM_027381286.1	30190.683123348	-0.783203819134776	0.273022088867099	-2.86864635159986	0.00412232434988665	0.0102508685688881	24344	29298	22363	32679	37470	32290	38608.7851180361	37195.6714730915	38764.7631501375	20268.5336844752	29940.6204184693	16365.7248958782	NonDE
XM_027378619.1	118.313738957668	-0.956031058149284	0.333295788666188	-2.86841625564851	0.00412532392048659	0.0102547649103023	98	132	84	84	101	214	155.424783994723	167.582382225684	145.608375647791	52.0994164293864	80.7046347015053	108.462840746917	NonDE
XM_027380654.1	172.9343576437	-1.14980408192623	0.401258135103241	-2.8654972481253	0.00416354891659536	0.010347162736986	135	208	137	94	120	331	214.105569788649	264.069208355623	237.480326949374	58.3017279090752	95.8866946948578	167.762618164623	NonDE
XM_027354954.1	83.7424728059976	0.910587558841432	0.317895751138347	2.8644219231642	0.00417771131517621	0.0103797290502947	50	37	28	152	143	235	79.2983591809811	46.9738495632598	48.5361252159304	94.2751344912706	114.264977844705	119.106390539838	NonDE
XM_027382535.1	84.0856286432017	-0.88620637305358	0.309500849598321	-2.86334067969029	0.00419199571422878	0.0104125819095645	71	82	64	67	78	144	112.603670036993	104.104207140197	110.939714779269	41.5554869139153	62.3263515516575	72.9843414371775	NonDE
XM_027350823.1	52.1663885096269	1.09494107106192	0.382460602877222	2.86288590988134	0.00419801694217641	0.0104248982748882	22	15	27	111	104	119	34.8912780396317	19.0434525256459	46.8026921725043	68.8456574245463	83.1018020688767	60.3134488265564	NonDE
XM_027366973.1	146.468528023559	-0.760369543765492	0.265603105566286	-2.86280366392677	0.00419910672966903	0.0104249653027901	93	157	119	181	113	243	147.494948076625	199.321469768427	206.278532167704	112.261837782368	90.293304170991	123.161076175237	NonDE
XM_027350836.1	171.496431050079	-1.98307309812934	0.692757653137989	-2.86257840551685	0.00420209279600392	0.010429738926114	161	125	235	250	41	39	255.340716562759	158.695437713716	407.35676520513	155.057786992221	32.7612873540764	19.7665924725689	Up_muscle_Down_muscle_wssv
XM_027379659.1	4728.17841415838	-1.2023550423035	0.420140163655495	-2.86179505392255	0.00421249204949038	0.0104529052652292	6144	5045	2092	6215	2598	5254	9744.18237615895	6404.94786612556	3626.34192684737	3854.73658462662	2075.94694014367	2662.91479104813	NonDE
XM_027368454.1	49.56840554331	1.30419567253598	0.45585075215961	2.86101463331431	0.00422287560138821	0.0104760209342481	7	26	24	83	106	149	11.1017702853374	33.0086510444528	41.602393042226	51.4791852814175	84.6999136471243	75.5185199593017	NonDE
XM_027379071.1	59.8244749452224	-0.935975582376521	0.327344639634393	-2.85929711090397	0.00424580917184228	0.0105302508638688	35	72	51	75	54	67	55.5088514266868	91.4085721231002	88.4050852147303	46.5173360976664	43.149012612686	33.9579921964645	NonDE
XM_027358184.1	34.4309318248566	1.25170829419949	0.438008592801644	2.8577254299811	0.00426689428008716	0.0105798700691039	22	10	8	62	65	108	34.8912780396317	12.6956350170972	13.8674643474087	38.4543311740709	51.938626293048	54.7382560778831	NonDE
XM_027357106.1	94.9180788599594	0.795085231899195	0.278244365529489	2.85750703481875	0.00426983169375388	0.0105844779085246	48	47	42	221	152	202	76.1264248137418	59.6694845803571	72.8041878238956	137.071083701124	121.45647994682	102.380812293818	NonDE
XM_027380152.1	1197.67404708924	-0.776032640135187	0.271617735551706	-2.85707646652352	0.00427562820705263	0.0105961690457249	691	1319	1019	1602	1000	1690	1095.90332388116	1674.55425875513	1766.36827125118	993.610299046154	799.055789123815	856.552340477986	NonDE
XM_027376102.1	318.750912463495	0.613884601778936	0.214874964605315	2.85693869877548	0.00427748440776595	0.0105980915776146	169	200	135	686	417	785	268.028454031716	253.912700341945	234.013460862521	425.478567506655	333.206264064631	397.866027973502	NonDE
XM_027369096.1	35.4824448017264	1.27323352683113	0.445836585544471	2.8558300689393	0.00429244804823511	0.0106324805316006	19	7	14	98	49	98	30.1333764887728	8.88694451196807	24.2680626079652	60.7826525009508	39.1537336670669	49.6698990336347	NonDE
XM_027358289.1	253.030749954695	-0.785415620061028	0.27503579231435	-2.85568512175078	0.00429440796575544	0.0106346497692742	214	188	221	257	268	362	339.396977294599	238.677938321428	383.088702597165	159.399405028004	214.146951485182	183.474525001793	NonDE
XM_027358167.1	43.5480735140132	1.22682433602676	0.429721496979051	2.85492893572082	0.00430464597428219	0.0106573125597511	7	23	22	117	60	123	11.1017702853374	29.1999605393237	38.1355269553739	72.5670443123596	47.9433473474289	62.3407916442558	NonDE
XM_027367577.1	11103.9262091099	-0.80591222771673	0.282354103705253	-2.85426072134589	0.00431371134741618	0.0106770614703016	8731	11059	8361	11124	13866	12359	13847.0794801829	14040.1027654078	14493.2336760855	6899.45129000588	11079.7075719908	6263.98247098665	NonDE
XM_027360470.1	293.989018751866	-0.786365590943351	0.27567514647158	-2.8525081096653	0.00433757056426581	0.010733408089022	205	266	262	266	293	489	325.123272642022	337.703891454787	454.159457377634	164.981485359724	234.123346213278	247.842659463749	NonDE
XM_027375349.1	238.964364328432	3.31808365358689	1.16368213917164	2.85136597176686	0.00435318340543626	0.010769325605025	65	19	2	982	266	950	103.087866935275	24.1217065324848	3.46686608685217	609.066987305445	212.548839906935	481.493919203602	Down_muscle_Up_muscle_wssv
XM_027354140.1	798.15515832921	-1.03207037499292	0.361976772145534	-2.85120608395828	0.00435537310647284	0.0107720259206738	426	1203	584	790	819	847	675.622020221959	1527.2848925568	1012.32489736083	489.982606895419	654.426691292404	429.289841647843	NonDE
XM_027352773.1	219.80023374142	-0.888363903019351	0.31167777410413	-2.85026388414386	0.00436829704518289	0.0108012668808165	169	217	181	252	127	402	268.028454031716	275.49527987101	313.751380860121	156.298249288159	101.480085218724	203.747953178787	NonDE
XM_027371195.1	2732.12365502825	-1.56252009733791	0.548363925710444	-2.84942175091761	0.00437987780452014	0.0108271727279582	3213	3014	1918	4063	579	2295	5095.71256096984	3826.46439415311	3324.72457729123	2519.99915419758	462.653301902689	1163.18794165502	Up_muscle_Down_muscle_wssv
XM_027373946.1	2701.07242834857	0.728191578716817	0.255646744266558	2.84842891626089	0.0043935667047575	0.0108582755875451	1093	2008	1048	4831	4188	7427	1733.46213169625	2549.28351143313	1816.63782951054	2996.33667583769	3346.44564485054	3764.26877676332	NonDE
XM_027370798.1	161.218823196721	-1.0077533306768	0.353891600427431	-2.84763280467702	0.00440457124900419	0.0108827303227915	118	177	135	253	119	137	187.144127667115	224.712739802621	234.013460862521	156.918480436128	95.0876389057339	69.4364915062036	NonDE
XM_027361141.1	82.3686416706847	0.965307113111139	0.339047292767507	2.84711641621357	0.00441172256902953	0.0108976546662329	32	48	32	238	118	168	50.7509498758279	60.9390480820668	55.4698573896347	147.615013216595	94.2885831166101	85.1483983433738	NonDE
XM_027373342.1	195.656782173437	-1.03213842158372	0.362590166174556	-2.84657036475401	0.00441929612960452	0.0109136142334569	134	247	151	287	164	152	212.519602605029	313.582184922302	261.748389557339	178.00633946707	131.045149416306	77.0390270725763	NonDE
XM_027357391.1	355.023125832655	0.712301370798433	0.250240075326277	2.84647201240527	0.00442066149712435	0.0109142382646093	187	230	126	786	454	933	296.575863336869	291.999605393237	218.412563471687	487.501682303544	362.771328262212	472.877712228379	NonDE
XM_027362124.1	114.430223610303	0.749832075707385	0.263484387089952	2.84583114767782	0.00442956760893727	0.0109334747549234	50	62	57	258	153	291	79.2983591809811	78.7129371060029	98.8056834752869	160.019636175972	122.255535735944	147.48918998763	NonDE
XM_027380929.1	3272.06765301879	-0.62439624744321	0.21941626589979	-2.8457154025599	0.00443117785403007	0.0109346977535047	2540	3249	2166	3412	3357	5773	4028.35664639384	4124.8118170549	3754.6159720609	2116.22867686984	2682.43028408865	2925.96252164462	NonDE
XM_027370439.1	106.731869313706	1.49371127654775	0.525047914562136	2.84490469368577	0.0044424713075677	0.0109598091186951	64	33	14	264	263	195	101.501899751656	41.8955955564209	24.2680626079652	163.741023063786	210.151672539563	98.8329623628446	NonDE
